,data_set,1layer_local_win9,2layer_local_win3,1layer_64motif,2layer,1layer_local_win3,1layer,3layer,1layer_128motif,1layer_1motif
241,wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk,0.8356139003487295,0.8333767883439003,0.8333767883439003,0.8234385873765316,0.8152215052078728,0.8550946414084518,0.8129480471919012,0.8950795791408259,0.7635960515135319
242,wgEncodeAwgTfbsHaibSknshraUsf1sc8983V0416102UniPk,0.9505927001046922,0.9520299052332459,0.9520299052332459,0.9532303294402371,0.9442657955920543,0.9567567540007342,0.9477146528164896,0.9661844824538742,0.9211165005642497
243,wgEncodeAwgTfbsSydhK562Pol2UniPk,0.762318300800354,0.7743925393281925,0.7743925393281925,0.7541667699115006,0.7494415199546932,0.7712577707171084,0.7434419094325246,0.7904082185782969,0.6094487202707033
244,wgEncodeAwgTfbsUtaMcf7CtcfSerumstimUniPk,0.9368086896399815,0.9467919743814093,0.9467919743814093,0.9432670816099269,0.9319879914767861,0.9367524405577718,0.9459070561259453,0.9538313430027656,0.8283537516214299
245,wgEncodeAwgTfbsHaibK562Cbx3sc101004V0422111UniPk,0.7352822427386517,0.718311188211069,0.718311188211069,0.7363774569635461,0.7064214519875869,0.754546485155071,0.7115638761517783,0.811110880034346,0.5947148301561872
246,wgEncodeAwgTfbsUwHmfCtcfUniPk,0.9710608111615497,0.9821928909477997,0.9821928909477997,0.9805001719503723,0.9751807107063756,0.975498478898447,0.9842326529812176,0.9827129150641779,0.8942008052894329
247,wgEncodeAwgTfbsSydhGm12878Sin3anb6001263IggmusUniPk,0.7108377103424156,0.7141920871489966,0.7141920871489966,0.7182042362824927,0.6882476025616193,0.7458833243875344,0.7323029821791585,0.7718841520228346,0.6206652482036336
248,wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Gen1hUniPk,0.8126796890690435,0.812651556178647,0.812651556178647,0.7991416147185031,0.7816405148006355,0.8130610460277531,0.7754318398675878,0.866830325849203,0.6753253451553991
249,wgEncodeAwgTfbsHaibGm12878Zbtb33Pcr1xUniPk,0.7326568139248024,0.7232371282379277,0.7232371282379277,0.7528724473479831,0.758194755356572,0.7759576728036914,0.7616097126410526,0.8397197222349124,0.7494860432180547
250,wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk,0.8139805641728743,0.8057809923360271,0.8057809923360271,0.7775158797352253,0.7784626878873844,0.8430784941209177,0.7984104206023769,0.8564566182060953,0.6782878054585011
251,wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk,0.8551852351519108,0.8859889273470841,0.8859889273470841,0.8860685399735525,0.8377250956608708,0.8602045503955553,0.8898623255290798,0.9044674473726544,0.6278376029739976
252,wgEncodeAwgTfbsUtaGlioblaCtcfUniPk,0.9641825936386548,0.9671566831527905,0.9671566831527905,0.9694444733969977,0.9656276834460094,0.9643166402092836,0.9702429878123943,0.9709576227060431,0.8773733945430511
253,wgEncodeAwgTfbsUwHffCtcfUniPk,0.9780879863585851,0.979135232457792,0.979135232457792,0.982513459030745,0.9730221711760403,0.9799520127553596,0.9832241109266034,0.9850855889348709,0.9194344398414449
254,wgEncodeAwgTfbsSydhHelas3CjunIggrabUniPk,0.9147339080471795,0.9327580229453092,0.9327580229453092,0.9356750846602899,0.9239608857290652,0.9368046410876164,0.9307487142505826,0.9494291535799168,0.8498927271059291
255,wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk,0.8796606314234963,0.8739439785651699,0.8739439785651699,0.8942728265014925,0.8752914485216796,0.8919815674487496,0.8800851587374647,0.9096877074599619,0.6569249435124425
256,wgEncodeAwgTfbsSydhGm12878Smc3ab9263IggmusUniPk,0.9497581721625973,0.948482708219277,0.948482708219277,0.9498918115969475,0.943690798376184,0.9468932669253662,0.9452815165256674,0.9601161823797375,0.8891443460835252
257,wgEncodeAwgTfbsUwBe2cCtcfUniPk,0.9718289929510971,0.9766166280424197,0.9766166280424197,0.9762221663278067,0.9670594854188459,0.9709200171130541,0.9776274400652091,0.9773943220495064,0.8852690649343086
258,wgEncodeAwgTfbsSydhHepg2Srebp1InslnUniPk,0.6996297148996585,0.6047926019722958,0.6047926019722958,0.7269368021181075,0.6102106596063083,0.7739284754997889,0.7029718736809792,0.8252331069414067,0.6956371589731782
259,wgEncodeAwgTfbsUwCaco2CtcfUniPk,0.9768257038411812,0.981516356129289,0.981516356129289,0.9829358837496046,0.9735681012948927,0.9708813430886636,0.9821893421782424,0.9834528624626653,0.9073224209351014
260,wgEncodeAwgTfbsUwHcfaaCtcfUniPk,0.9770176274733801,0.9829922072207384,0.9829922072207384,0.9827851404256283,0.972594026147907,0.9770570574369224,0.9845676940859935,0.9830741604465011,0.9113996284602882
261,wgEncodeAwgTfbsBroadH1hescJarid1aab26049UniPk,0.6597157320872276,0.5861857476635515,0.5861857476635515,0.6433167834890966,0.5989242601246105,0.6897390965732086,0.6172945872274143,0.782807632398754,0.5651285046728972
262,wgEncodeAwgTfbsUwHreCtcfUniPk,0.9756209712727959,0.9809633719737946,0.9809633719737946,0.9830129276437097,0.9702833923203832,0.9768262819228776,0.983560114257583,0.9833739039823179,0.9014301767647079
263,wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk,0.740705311574213,0.6625297148694246,0.6625297148694246,0.7095585111505106,0.6656199196778049,0.7590192535360458,0.6574545851058406,0.8099194795484284,0.6072720947401611
264,wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk,0.8362326826196474,0.8316221896296487,0.8316221896296487,0.829243594726131,0.8207757968696078,0.8380482762040529,0.8165170537191548,0.873584736032407,0.7477699160960727
265,wgEncodeAwgTfbsSydhHuvecMaxUniPk,0.8843479455904394,0.8765725760728091,0.8765725760728091,0.891455736767374,0.8710845058965054,0.9028996287568036,0.8783386620454366,0.9217001323755621,0.8625489629348426
266,wgEncodeAwgTfbsHaibK562Taf7sc101167V0416101UniPk,0.6883922488412352,0.6398804936616966,0.6398804936616966,0.6732439828000224,0.6741386050147987,0.6801451946166304,0.6470921985815603,0.7490634947227341,0.6311833361255376
267,wgEncodeAwgTfbsHaibGm12891Taf1Pcr1xUniPk,0.7507632574561827,0.7428406653677722,0.7428406653677722,0.7344773241738747,0.7320135597500717,0.7648897508802982,0.7413688864176171,0.8110934565326309,0.6035180732055189
268,wgEncodeAwgTfbsHaibEcc1Foxa1sc6553V0416102Dm002p1hUniPk,0.8789589045167139,0.8849103567156306,0.8849103567156306,0.7362563062360223,0.8589617279272451,0.9068047908818699,0.880149566457883,0.9152263557943071,0.6002596794686045
269,wgEncodeAwgTfbsSydhH1hescChd2IggrabUniPk,0.7777827491427157,0.7037618870859405,0.7037618870859405,0.7870355640400184,0.6616124456464101,0.8157059780111006,0.7352165416092198,0.8694953180789763,0.5942573554106126
270,wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk,0.8113457035492672,0.7645343466366108,0.7645343466366108,0.8087710876157921,0.7756630573341959,0.8202380041295896,0.7645213981853615,0.8665872752670667,0.6918496650023076
271,wgEncodeAwgTfbsSydhNb4MaxUniPk,0.8686142814647817,0.865103003427599,0.865103003427599,0.8673857768405733,0.864958222593649,0.8735384602095645,0.870965466494126,0.8977553626080202,0.5988836899947472
272,wgEncodeAwgTfbsHaibGm12891Pax5c20V0416101UniPk,0.8183249451542134,0.684298619176668,0.684298619176668,0.835701380823332,0.7143683055878176,0.8678100400051619,0.8007355787843593,0.8923590140663311,0.6967828106852497
273,wgEncodeAwgTfbsSydhMcf10aesPol2TamUniPk,0.7465351986262012,0.750918032433972,0.750918032433972,0.7541703305165159,0.746788770155314,0.7728421787362574,0.7479895193194596,0.8068169962889548,0.6276730786108999
274,wgEncodeAwgTfbsSydhHepg2Pgc1aForsklnUniPk,0.5930393543065865,0.47094085071285496,0.47094085071285496,0.5238011075762932,0.49430747024861554,0.542572463768116,0.5359225874867444,0.6450159066808059,0.5842317662307058
275,wgEncodeAwgTfbsUtaA549Pol2UniPk,0.7666359353005077,0.7572913315168441,0.7572913315168441,0.785175873174966,0.7628665430808383,0.7919046574345386,0.7794934900987647,0.8312067484759358,0.6264622468285119
276,wgEncodeAwgTfbsUtaHepg2Pol2UniPk,0.7431935897952882,0.7454134532004357,0.7454134532004357,0.7363509386712257,0.7293928535077497,0.7532164172906823,0.7217088647287837,0.7849968762555093,0.6129247055917939
277,wgEncodeAwgTfbsSydhK562P300IggrabUniPk,0.8621738938047898,0.874374630687414,0.874374630687414,0.8711937553328835,0.8451929940937398,0.8723558001997861,0.8658296038227989,0.907011525489568,0.6217604360052018
278,wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk,0.9049588870850224,0.9025357027354141,0.9025357027354141,0.9055174671782124,0.8957762682229655,0.9049235497935337,0.9027643655439017,0.9263262206205807,0.6457342563727362
279,wgEncodeAwgTfbsBroadNhlfCtcfUniPk,0.962964571324064,0.9668038294401206,0.9668038294401206,0.9690018136416525,0.9588350002493623,0.967532337640256,0.9694179728240876,0.9736192397605553,0.9003172035844732
280,wgEncodeAwgTfbsSydhGm18526Pol2IggmusUniPk,0.7475889851497659,0.7651882934510427,0.7651882934510427,0.7590940066850732,0.7416898432121809,0.7721809500986228,0.7640163838404621,0.8073852654455298,0.6379470764053946
281,wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk,0.8155111372046685,0.8172246161487652,0.8172246161487652,0.8180243969919309,0.7969844694923229,0.8333621076526254,0.8072967498271726,0.8591312806078879,0.7541473143484552
282,wgEncodeAwgTfbsHaibH1hescPou5f1sc9081V0416102UniPk,0.8808158339763903,0.8928784868734299,0.8928784868734299,0.9010762309750933,0.839148209565403,0.9001149293184691,0.8910437223964405,0.9369259691004319,0.8188090038911783
283,wgEncodeAwgTfbsHaibGm12878Bcl11aPcr1xUniPk,0.8643733725932551,0.8958286169536926,0.8958286169536926,0.882974978511315,0.8727363628491532,0.8900964866920749,0.8768932836953303,0.9083954667754892,0.6588037149602662
284,wgEncodeAwgTfbsSydhK562Stat1Ifng6hUniPk,0.8233605426644214,0.7986033811875065,0.7986033811875065,0.8154569930835023,0.7999781183701039,0.8368819628773392,0.8135352151535044,0.862844992436567,0.7920484059708309
285,wgEncodeAwgTfbsUtaHelas3Pol2UniPk,0.732091845773595,0.7456703222628399,0.7456703222628399,0.7439413138541047,0.738888834875943,0.7710104957956323,0.7309752901575449,0.7894191879909777,0.6287294858831765
286,wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk,0.9316714377685179,0.9293003709174803,0.9293003709174803,0.9380957507003468,0.9247085020385291,0.939120722496635,0.9239407566778587,0.951323763949639,0.6618241279290689
287,wgEncodeAwgTfbsSydhHelas3Zzz3UniPk,0.7590697674418605,0.7888372093023256,0.7888372093023256,0.8327906976744186,0.7525581395348838,0.8602325581395349,0.8506976744186047,0.8865116279069767,0.529767441860465
288,wgEncodeAwgTfbsBroadHmecCtcfUniPk,0.9771290687866848,0.9826384354363511,0.9826384354363511,0.9812592694914384,0.9728196569367021,0.973232719734345,0.9836876722470358,0.9814379528304803,0.9160300905155775
289,wgEncodeAwgTfbsBroadK562CtcfUniPk,0.9344510688311177,0.9301869475243135,0.9301869475243135,0.9412544171972266,0.9279250972585666,0.9382420202897432,0.9399701167138435,0.9466083772859705,0.8491209020528516
290,wgEncodeAwgTfbsSydhK562Znf274m01UcdUniPk,0.6429573274396464,0.5853876232573955,0.5853876232573955,0.6238226793607616,0.6080457327439647,0.7028561713702822,0.652133628017681,0.7894168650119007,0.6151309078544712
291,wgEncodeAwgTfbsHaibH1hescRad21V0416102UniPk,0.9612543935954434,0.9676872942644408,0.9676872942644408,0.9622424336784137,0.957661616583283,0.9592776357886527,0.9662475925348373,0.9677505789097464,0.6250925079069588
292,wgEncodeAwgTfbsUtaProgfibPol2UniPk,0.7742971271616023,0.7759837738061026,0.7759837738061026,0.7615655805361116,0.7384874280748097,0.7705983371774503,0.7599697136194905,0.8091022932180246,0.6263530224586764
293,wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk,0.7972232657825911,0.7802140954058875,0.7802140954058875,0.7798365784462321,0.7809963698493099,0.8017714977034476,0.7585271116983838,0.8275146206406165,0.6072073316953034
294,wgEncodeAwgTfbsUwHcpeCtcfUniPk,0.966609305758696,0.9770006453715984,0.9770006453715984,0.9758860750065972,0.9656416896117535,0.9686263117390711,0.9753863089654559,0.9775528277052552,0.8876564662805919
295,wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk,0.7981669101207982,0.7430294474280578,0.7430294474280578,0.782439628092067,0.7425380038793019,0.8181751389430101,0.7824445262005264,0.8302136010675699,0.7461724003561468
296,wgEncodeAwgTfbsHaibK562MaxV0416102UniPk,0.8513350308968202,0.8572663504473108,0.8572663504473108,0.853934134014041,0.8441367757011905,0.8544053010792463,0.8608380509532283,0.8897749893322501,0.7446538847678446
297,wgEncodeAwgTfbsSydhHelas3Rad21IggrabUniPk,0.9430552544404773,0.9529741804575714,0.9529741804575714,0.9529103869167398,0.9479864290873316,0.9475359888692807,0.9488753406874123,0.9590653803740838,0.8581239039192134
298,wgEncodeAwgTfbsHaibH1hescTaf1V0416102UniPk,0.7754443233546728,0.7647078749017708,0.7647078749017708,0.7843997639090232,0.7499057067360219,0.7821056125449912,0.7568466042497739,0.8178789502130204,0.6335479552981091
299,wgEncodeAwgTfbsHaibSknshPol24h8V0416101UniPk,0.7940792966149561,0.8159027733754745,0.8159027733754745,0.799799697764239,0.7753915284866537,0.801547667711505,0.7935310718170617,0.8326287331135815,0.5000932064550725
300,wgEncodeAwgTfbsUtaK562CtcfUniPk,0.9819503064552267,0.9846332319152493,0.9846332319152493,0.9850030788588132,0.9774359647008707,0.9789908642021172,0.9860787069321251,0.9841870876373681,0.9041925960611551
301,wgEncodeAwgTfbsHaibGm12878Sp1Pcr1xUniPk,0.8209496560299379,0.7702517001186583,0.7702517001186583,0.818323728227897,0.7701834680636886,0.8281139034118237,0.7840174876112846,0.8790398783014804,0.5930516721470674
302,wgEncodeAwgTfbsHaibHepg2Elf1sc631V0416101UniPk,0.9137328299198803,0.9117669301122537,0.9117669301122537,0.9050532600892314,0.9009730078075402,0.9106741380122675,0.907357790091603,0.9254355157232855,0.7269746640250238
303,wgEncodeAwgTfbsSydhHelas3Chd2IggrabUniPk,0.8211511167244598,0.8139666501543461,0.8139666501543461,0.817100272642362,0.7686294584841186,0.8333584799589586,0.8208718253172949,0.8705089008970852,0.6208039168232816
304,wgEncodeAwgTfbsUtaHelas3CmycUniPk,0.7347566597117765,0.6203131318032575,0.6203131318032575,0.7377666715189157,0.6884387080078282,0.8027204942824332,0.7183803192779854,0.851603668300257,0.6004819900690637
305,wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk,0.9604785089823021,0.9605272307225103,0.9605272307225103,0.9576549343454841,0.9597548571160072,0.9676091485237314,0.9540322995179228,0.9748032918867422,0.9350897126489521
306,wgEncodeAwgTfbsSydhMcf10aesCfosTam14hHvdUniPk,0.9540042453437474,0.9622686612260658,0.9622686612260658,0.954367150706143,0.9548011088223948,0.9494527109880347,0.9568730236433631,0.9653583711012798,0.8896732596473715
307,wgEncodeAwgTfbsSydhHepg2Rfx5200401194IggrabUniPk,0.8026056390153359,0.5764496807271962,0.5764496807271962,0.8186600221483942,0.7349569558199318,0.8467298379864889,0.7746948902117193,0.8862869982093393,0.6815769770573382
308,wgEncodeAwgTfbsBroadNhdfadCtcfUniPk,0.9672208439540078,0.975614219278357,0.975614219278357,0.971044253422477,0.9625699006690218,0.971740184316398,0.9750687243020835,0.9764144213353695,0.8687206756473245
309,wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk,0.8484953220878305,0.8388384085532915,0.8388384085532915,0.8546214063067337,0.809732324205241,0.8596109159131715,0.8543222623393729,0.8911424588266441,0.6150676913244961
310,wgEncodeAwgTfbsSydhK562Brf1UniPk,0.590650826446281,0.7298553719008265,0.7298553719008265,0.6580578512396694,0.565599173553719,0.6182851239669421,0.6379132231404958,0.715392561983471,0.528150826446281
311,wgEncodeAwgTfbsUwHek293CtcfUniPk,0.9753127654219461,0.9803305827048886,0.9803305827048886,0.982090316669219,0.9721871079366992,0.9773611121901544,0.9839163301080387,0.9847501058087612,0.9015719852816728
312,wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk,0.9158593767527425,0.9001233930855002,0.9001233930855002,0.9116415767392816,0.8858741091393145,0.9274583267897607,0.9187826711237745,0.9486370672828842,0.8813968097278623
313,wgEncodeAwgTfbsHaibHepg2RxraPcr1xUniPk,0.8688907534096937,0.8859813685901128,0.8859813685901128,0.8606677567214295,0.8474872840211806,0.8767996207982167,0.8647203033048189,0.8972594197660786,0.652914410534578
314,wgEncodeAwgTfbsSydhK562Usf2IggrabUniPk,0.9280201438612894,0.933550957024789,0.933550957024789,0.923838542905495,0.9162244476705241,0.9373320319655302,0.9277904907195524,0.9360607377880574,0.9193671415565562
315,wgEncodeAwgTfbsUwHffmycCtcfUniPk,0.9632331316559395,0.9699085821960932,0.9699085821960932,0.9700483794677413,0.9634200719496017,0.9689838505095666,0.9715916920486433,0.9731311007163742,0.892328828520483
316,wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk,0.7078575584521032,0.7048627266158928,0.7048627266158928,0.7198175416100995,0.7063610218152183,0.7360081235535825,0.686851781323263,0.7757408321115513,0.5983111771214041
317,wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk,0.7001943605563306,0.6762688918972902,0.6762688918972902,0.7189974853482699,0.6889923809296188,0.7630922363328764,0.7006668180351573,0.7660580059989723,0.6258969009862282
318,wgEncodeAwgTfbsUtaGm19239CtcfUniPk,0.9555371386327378,0.958006521147037,0.958006521147037,0.9568625423135286,0.9455850745107195,0.9541191548966965,0.9551739698844403,0.9580701217851444,0.852311583206879
319,wgEncodeAwgTfbsBroadNhekPol2bUniPk,0.64105723345571,0.6379421817635984,0.6379421817635984,0.6192092639268492,0.5950241261124906,0.6823991956920115,0.6022701686795213,0.7176490408971223,0.590352525814784
320,wgEncodeAwgTfbsSydhGm12878Ctcfsc15914c20UniPk,0.9799726339744839,0.9824480940179736,0.9824480940179736,0.9806743513230436,0.9769472816021195,0.9737060649726486,0.9821850623827553,0.9809743881353993,0.6310568031510189
321,wgEncodeAwgTfbsUtaA549CtcfUniPk,0.9534947518030277,0.9651454401893118,0.9651454401893118,0.9663681886387172,0.9581291861162614,0.9568050353991574,0.9682242970479495,0.9676851133659841,0.8627900917400746
322,wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk,0.973683385600824,0.9821811878497395,0.9821811878497395,0.9826428288460998,0.970312395567039,0.9714772175567752,0.9842283311087391,0.9815345369153388,0.8951447405656013
323,wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk,0.7898148955195935,0.7965162672587169,0.7965162672587169,0.7905801281430476,0.7768177439947573,0.8101984005926959,0.7682378172101326,0.8446147517036778,0.635637949081741
324,wgEncodeAwgTfbsSydhK562Tr4UcdUniPk,0.6088562290587878,0.5591684434968016,0.5591684434968016,0.6042491623515078,0.5961011270179714,0.6634937557112397,0.551553457203777,0.7444410600060921,0.5176667681998173
325,wgEncodeAwgTfbsHaibPanc1Pol24h8V0416101UniPk,0.7009001318681751,0.7158464623570711,0.7158464623570711,0.7164824397924145,0.6965064524903214,0.7078431314682914,0.7154087052670047,0.7704760878878516,0.6056625109254825
326,wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk,0.9460852141494077,0.9517773497766961,0.9517773497766961,0.9486876894307503,0.93812875252918,0.9464810082289427,0.9492524656267322,0.9605467866855627,0.8693538242302588
327,wgEncodeAwgTfbsSydhK562Hmgn3UniPk,0.7515020670211177,0.7651583680638933,0.7651583680638933,0.7558158687622812,0.7267489211079325,0.7566533860270519,0.7228668833039785,0.8124180010962223,0.6018457299167941
328,wgEncodeAwgTfbsSydhGm12891Pol2IggmusUniPk,0.7329169208593418,0.7210419726758572,0.7210419726758572,0.7005817387982145,0.7144605438069722,0.7310477130088595,0.7041460575825551,0.7711595965764182,0.5955581354509514
329,wgEncodeAwgTfbsHaibHepg2Foxa1sc101058V0416101UniPk,0.9321090878948967,0.9378800648311857,0.9378800648311857,0.9382108337533951,0.931374821140599,0.933272974859963,0.936841670474573,0.9531407304055511,0.8196682927759735
330,wgEncodeAwgTfbsHaibH1hescSp4v20V0422111UniPk,0.6823951939401856,0.5535346357427651,0.5535346357427651,0.6908173220966589,0.6045851930951303,0.7326560087271163,0.6063893861057549,0.7754645883428466,0.6055523972681668
331,wgEncodeAwgTfbsHaibHepg2Taf1Pcr2xUniPk,0.7774971749154362,0.7551713513458697,0.7551713513458697,0.781147563964826,0.7666232588918829,0.7678728480292414,0.7581815105150015,0.8196485501345878,0.6130622405450887
332,wgEncodeAwgTfbsSydhHek293Elk4UcdUniPk,0.655155478221823,0.5445456331387517,0.5445456331387517,0.6834446564885496,0.5622333857207005,0.688566457117198,0.6482164907947912,0.7812640323304894,0.6261015379434217
333,wgEncodeAwgTfbsHaibK562Nr2f2sc271940V0422111UniPk,0.8560025205808943,0.8699325234748111,0.8699325234748111,0.862103924477973,0.8405823664878047,0.8789752154146423,0.85796629009441,0.8943851346948327,0.6752106070971761
334,wgEncodeAwgTfbsHaibPfsk1Taf1V0416101UniPk,0.7369438418230028,0.722480159552663,0.722480159552663,0.6931854646172931,0.6950543587570491,0.7340378246670997,0.7285850602084072,0.8173224109156622,0.609517426890888
335,wgEncodeAwgTfbsSydhGm18951Pol2IggmusUniPk,0.7597714815904003,0.7568058366250546,0.7568058366250546,0.76266248215262,0.7246965331445017,0.7713026928781284,0.7555139834425016,0.8053126614686767,0.6255109319460959
336,wgEncodeAwgTfbsUwAg04449CtcfUniPk,0.9754736083680662,0.9781705501477053,0.9781705501477053,0.9759581301198074,0.9732350444205627,0.9661542126604054,0.979172878685507,0.9750952340734802,0.8935507456099172
337,wgEncodeAwgTfbsSydhHepg2Pol2s2IggrabUniPk,0.6489965886803676,0.5957051764684012,0.5957051764684012,0.6176959494839643,0.5954642771937326,0.6408277020223145,0.6458625743224612,0.7157527986144031,0.5340248924086519
338,wgEncodeAwgTfbsHaibGm12891Pol24h8Pcr1xUniPk,0.7267424981376576,0.7178211216598627,0.7178211216598627,0.7315147045234782,0.7058743240748709,0.7288181932941291,0.7258408241121918,0.7672814070872414,0.614349996479364
339,wgEncodeAwgTfbsHaibA549Usf1Pcr1xEtoh02UniPk,0.9073368473812874,0.8986335559726917,0.8986335559726917,0.9099172818447324,0.8968779049566822,0.9206439516673788,0.8971493851148326,0.9337054789931473,0.8734339549002442
340,wgEncodeAwgTfbsHaibA549Usf1Pcr1xDex100nmUniPk,0.8683336168723363,0.8498758605378611,0.8498758605378611,0.8590732812429097,0.8051442532549886,0.873731916253004,0.8282289683814539,0.9025143190209715,0.7748497228217922
341,wgEncodeAwgTfbsSydhK562Stat2Ifna6hUniPk,0.7385844507795727,0.7504839334107627,0.7504839334107627,0.7748143455460528,0.6983986203498398,0.8506634287122092,0.7659310878823073,0.8950621194523634,0.7070847851335657
342,wgEncodeAwgTfbsHaibK562Usf1V0416101UniPk,0.9470438378559325,0.9467889599821627,0.9467889599821627,0.9483800399471832,0.9454721099402825,0.9513931919793875,0.9381798403402803,0.9588699511167232,0.9269498081453004
343,wgEncodeAwgTfbsHaibEcc1EraaV0416102Bpa1hUniPk,0.7684752052490094,0.7409733749140721,0.7409733749140721,0.750528142447563,0.6785030654617195,0.7940803335401193,0.7351714926032114,0.8431794175343292,0.6813219209854188
344,wgEncodeAwgTfbsHaibT47dFoxa1sc6553V0416102Dm002p1hUniPk,0.9256675872396674,0.929267087882738,0.929267087882738,0.9272015917220021,0.9214492176742443,0.9338450273173919,0.932553949455935,0.9445023536479629,0.8025169470076889
345,wgEncodeAwgTfbsHaibK562CtcfcPcr1xUniPk,0.9703941165630429,0.9752227641953153,0.9752227641953153,0.9782479451709127,0.9699484416128282,0.9726044326245202,0.9776343766591501,0.9787654852944662,0.896747320317313
346,wgEncodeAwgTfbsUchicagoK562EfosUniPk,0.9590917610398875,0.9539330364520646,0.9539330364520646,0.953019044093543,0.9524820027737487,0.9577449091906352,0.956364315235989,0.9655324393399451,0.9455827273916195
347,wgEncodeAwgTfbsUtaMcf7CtcfEstroUniPk,0.966591610783511,0.9720674443460919,0.9720674443460919,0.9707974929841248,0.9634266001837467,0.962324611270047,0.9725812492953401,0.9751923740611823,0.8810125084593905
348,wgEncodeAwgTfbsSydhK562Yy1UcdUniPk,0.926053975104608,0.9413394650736423,0.9413394650736423,0.9435341500214918,0.9214957411159944,0.9478802073738785,0.9146529075326543,0.9482025842785338,0.9082048211795049
349,wgEncodeAwgTfbsSydhH1hescBrca1IggrabUniPk,0.7071367987398522,0.644760756853967,0.644760756853967,0.7150892498421627,0.6625055003922019,0.766537845886982,0.7026057510187684,0.800506354945889,0.6725528834809672
350,wgEncodeAwgTfbsSydhK562Brf2UniPk,0.5586704468517265,0.4786306702775897,0.4786306702775897,0.5578452945159107,0.5193381855111713,0.5944164691943128,0.5324665707515234,0.6188430941096819,0.5056173832092078
351,wgEncodeAwgTfbsHaibK562Six5Pcr1xUniPk,0.814461682108741,0.7882917055711174,0.7882917055711174,0.7985392875098758,0.7586405288611171,0.8213672221025162,0.7993824666618784,0.872299133328545,0.7387005015681486
352,wgEncodeAwgTfbsHaibHct116Pol24h8V0416101UniPk,0.7844552330931496,0.7818376196096144,0.7818376196096144,0.7903829230378308,0.7752560320153562,0.8000090670936217,0.783924193093922,0.8310855108822741,0.6193701799049713
353,wgEncodeAwgTfbsHaibA549Fosl2V0422111Etoh02UniPk,0.9286347186265715,0.9332086194887479,0.9332086194887479,0.9263276435238215,0.9223506600764478,0.9358521337233063,0.9295009023905969,0.9486385943235611,0.8711322442266878
354,wgEncodeAwgTfbsHaibK562Sin3ak20V0416101UniPk,0.7544037494657683,0.7199168759574152,0.7199168759574152,0.7523569419700382,0.7406741162968262,0.7876420015718815,0.7480552367506551,0.8174987874742488,0.6121022875518826
355,wgEncodeAwgTfbsHaibHepg2Rad21V0416101UniPk,0.9542194425102858,0.9579444519406896,0.9579444519406896,0.9582222642346261,0.954804174995767,0.9470975803828406,0.9563915606027592,0.9622447195739503,0.8749820543833852
356,wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk,0.7259482267693033,0.7591815745031814,0.7591815745031814,0.7683306250490928,0.7361791591391094,0.8260784453302961,0.7575326712355668,0.8522234113581023,0.7327592343492264
357,wgEncodeAwgTfbsHaibA549GrPcr1xDex5nmUniPk,0.8681950042294868,0.844726202915858,0.844726202915858,0.8764849231228541,0.8588276857242374,0.8894225506294472,0.8173049460118426,0.9138018112156043,0.7479100114444943
358,wgEncodeAwgTfbsUtaGm12878CtcfUniPk,0.976757666329261,0.980472150134693,0.980472150134693,0.9825219336028987,0.9765396202482802,0.9773452096042125,0.9854297456177662,0.9851745939019335,0.911290926124341
359,wgEncodeAwgTfbsUwHct116CtcfUniPk,0.9727931368587188,0.9742511383809436,0.9742511383809436,0.977229001782775,0.9695292550974544,0.9711516709395739,0.9787962583259603,0.9801134118777023,0.7978726418522124
360,wgEncodeAwgTfbsHaibK562Tead4sc101184V0422111UniPk,0.8624291367127618,0.8671235423417439,0.8671235423417439,0.8581852429556226,0.8411699591075733,0.8560402693373748,0.8651519939843874,0.9099538250969803,0.6521508779805955
361,wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk,0.8282140768076303,0.8087700845328749,0.8087700845328749,0.8065516207848593,0.8093862278454242,0.8403280506000739,0.8053593834750761,0.8735085605163042,0.7010271407154061
