,adadelta,adam,rmsprop,sgd
371,0.7302303358926211,0.6058511761241792,0.6228402537805975,0.5067945199391104
372,0.6870965232947033,0.6619962444027155,0.6469960777341971,0.4981166457405082
373,0.7147412749030545,0.6122512472360804,0.6055400615562395,0.6266736297069968
374,0.6641851576128625,0.647929421438016,0.6418737985977623,0.5146168290758786
375,0.7016300181113123,0.6359292881032012,0.6426182513139035,0.618095756619518
376,0.7281303125590284,0.6156512850142779,0.6155401726685852,0.5135501505572284
377,0.6571961910687898,0.6691296569961889,0.6498627762530694,0.6343403815597951
378,0.6859187324303604,0.6461516239069323,0.617040189335437,0.5305447838309315
379,0.7519416882409804,0.668562984033156,0.6303070034111491,0.6072400804453382
380,0.6957077300858898,0.6193513261258459,0.608206757852865,0.5610173446371626
381,0.7377859753997267,0.6195513283480928,0.6246402737808197,0.5091501016677963
382,0.6946743852709474,0.6014622384693162,0.6328625873620819,0.5229169212991256
383,0.667829642551584,0.6713852376137512,0.6413404593384371,0.47178301981133125
